event_id:ID(Event),name,date:DATE,address,lat:FLOAT,lon:FLOAT
99400396500,Cicle 'Clàssica a la Reial Acadèmia',2022-05-13,Pg Isabel II,41.38225571219412,2.182720481663062
99400338002,Casal esportiu i lleure per infants i adolescents de 3 a 16 anys al Camp Municipal de Futbol Turó de la Peira i l'Escola el Turó,2022-03-31,Carrer del Peñalara,41.43150904588072,2.171035538569442
99400338061,Bressol d'estiu 'El món dels colors' per a infants d'1 a 3 anys a l'EBM Parc de la Pegaso,2022-04-20,C Portugal,41.42674074060151,2.188772114961932
99400338163,Campus olímpia Poliesportiu per a infants i adolescents de 6 a 12 anys al CEM Sant Andreu - La Sagrera,2022-04-13,C Santa Coloma,41.429802449253,2.1928695656197794
99400338230,"Casal d'estiu ""Valors 2022"", per a infants i adolescents de 3 a 12 anys al l'Escola Jaume I",2022-03-28,C Melcior de Palau,41.38075184493495,2.138124523946372
99400669732,Cicle líric 'Les veus del monestir',2022-01-18,Baixada del Monestir,41.39560516575995,2.1120750845469174
99400673401,Taller 'Música joc i moviment (1 a 3 anys)',2022-04-12,Carrer de Sants,41.37529848802473,2.136897693555585
99400672886,"Concert ""Madeleine Peyroux""",2022-01-17,C Palau de la Música,41.38736310291296,2.1751754135417323
99400672017,Festival Internacional de Cinema de les Persones Grans de Barcelona 'La Gran Pantalla 2022',2022-06-15,Plaça de Salvador Seguí,41.378633698248855,2.171026973674133
99400333740,Visita dinamitzada 'Indiana Stones: explorem!',2022-05-09,Carrer de Provença,41.39534759002927,2.162061079088016
99400333873,Visites a la Basílica de Santa Maria del Pi,2021-04-15,Pl Pi,41.38233930831357,2.173794255569959
99400334321,Petit Mercat solidari Nou Barris,2021-10-19,Via Júlia,41.44230125093896,2.1768290521091176
99400244123,Campus Olímpia Poliesportiu de futbol per infants de 6 a 8 anys al FC Martinenc (CEM Guinardó),2022-04-05,C Telègraf,41.417043044689,2.173643558580499
99400288347,Campus Olímpia Poliesportiu per a infants i adolescents de 6 a 16 anys al CEM Cotxeres Borbó,2022-03-30,C Ramon Albó,41.42652044840267,2.1770855499017805
99400665528,Campus Olímpia Jove per a adolescents de 12 a 17 anys al al CEM Can Cuyàs,2022-04-13,Av Rasos de Peguera,41.4599194040609,2.1681328086399776
99400357299,"Taller 'Sardanes a la Casa dels Entremesos', a càrrec de l'Aula de sardanes del Grup Sardanista Iris",2022-04-04,Pl Beates,41.38618258446463,2.176876506610685
99400671611,Revetlla de Sant Joan als Jardins Juan Ponce,2022-05-27,Ctra Carmel,41.41813481606472,2.156577755133592
99400390733,Exposició 'Extraordinàries! Col·leccions d'arts decoratives i arts d'autor (segles III-XX)',2021-06-16,Plaça de les Glòries Catalanes,41.40260111169283,2.1880498461023428
99400649484,Casal d'estiu per a infants i adolescents de 3 a 12 anys a l'Escola Sant Ramón Nonat - Sagrat Cor,2022-03-29,C Collblanc,41.37593793572969,2.116316955865798
99400665050,Campus Olímpia Específic 'Summer dance' per a infants i adolescents de 7 a 16 anys a l'Escola Els Llorers,2022-06-14,C Aragó,41.383624478277454,2.1533157599721005
99400665092,Casal d'estiu per a infants i adolescents de 3 a 14 anys al Centre Salesians Rocafort,2022-04-13,C Rocafort,41.37744098695092,2.1559984029949595
99400665235,Campus Olímpia Específic 'Futbol' per a infants i adolescents de 7 a 15 anys al CEM Arístides Maillol Les Corts,2022-04-13,C Martí i Franquès,41.38206388053548,2.119508033870888
99400665251,Casal d'estiu 'Ruta Barcelona' per a infants i adolescents de 11 a 14 anys a l'Escola Tres Pins,2022-03-25,C Tres Pins,41.3670155512874,2.159915577898196
99400320414,Arribada de la Flama del Canigó a la Vila de Gràcia,2022-06-14,Pl Vila de Gràcia,41.39993498344441,2.1577685361345647
